ID_MOEDA;DATA_REF;VL_COTACAO
CVE;2020-05-12;6,160705984
MRO;2020-03-27;3,151312172
SBD;2020-05-06;2,789284945
EGP;2020-08-10;4,686772048
XOF;2020-03-23;7,143722892
NOK;2020-01-03;3,332146585
DJF;2020-07-21;7,077205598
WST;2020-02-28;6,701404691
CRC;2020-06-22;5,078463674
IRR;2020-02-25;2,484605074
XDR;2020-09-18;7,105810642
UGX;2020-10-28;4,215973139
CLP;2020-02-14;5,597945273
XDR;2020-07-06;1,978110671
JPY;2020-06-01;5,809152544
MRU;2020-10-06;7,223977149
BYN;2020-07-31;6,126297235
MGA;2020-01-30;1,093056619
AWG;2020-07-22;5,780096471
WST;2020-01-02;1,413760722
HTG;2020-09-15;4,213161409
XDR;2020-06-04;6,019372225
UGX;2020-07-01;3,967828691
AWG;2020-02-04;1,477099538
MRU;2020-05-01;7,413974822
BYN;2020-09-22;6,966626465
ANG;2020-09-02;7,590715349
WST;2020-10-26;7,898984253
EGP;2020-07-20;5,852592707
DZD;2020-08-13;2,152525127
EUR;2020-01-27;2,042381167
EGP;2020-05-01;6,850429296
CVE;2020-07-29;3,269942224
MRU;2020-08-06;2,572346568
PGK;2020-09-14;1,398359835
EGP;2020-03-31;6,937024653
TRY;2020-09-07;7,958825409
CVE;2020-02-14;1,891370118
GEL;2020-06-24;6,478155255
XOF;2020-09-28;2,745298207
RON;2020-03-23;7,428617597
MUR;2020-09-22;5,158812642
FJD;2020-07-28;7,892076969
HTG;2020-04-08;1,427262366
BOB;2020-07-13;5,287109554
TTD;2020-03-04;6,523688257
GBP;2020-01-27;5,529616356
BOB;2020-06-04;1,068062305
SBD;2020-04-15;4,41455704
DZD;2020-07-14;1,033585131
MGA;2020-01-14;4,61930722
SAR;2020-01-10;6,75982058
IRR;2020-01-22;5,801653624
CUP;2020-09-18;7,845992386
MRU;2020-02-20;5,112060905
UGX;2020-06-01;2,677095711
SSP;2020-02-20;6,211865783
GIP;2020-08-06;5,960600853
PEN;2020-02-18;2,894996226
LSL;2020-03-17;4,978842318
LSL;2020-04-07;3,606072664
OMR;2020-06-04;5,088398397
USD;2020-05-21;3,683862746
LBP;2020-04-24;4,051013589
GBP;2020-01-03;5,160202026
NIO;2020-06-10;7,950719416
XAF;2020-03-25;3,957713306
ZAR;2020-08-20;6,586664915
KMF;2020-07-28;5,899443746
VES;2020-09-22;2,244943798
AFN;2020-10-19;5,008066535
KES;2020-06-30;6,262467325
LBP;2020-07-20;3,371194541
MZN;2020-09-17;1,555604756
NIO;2020-06-11;3,577458024
KES;2020-10-30;5,963872373
ALL;2020-05-15;5,930936456
MMK;2020-07-01;6,692754626
VES;2020-06-02;2,529696643
ILS;2020-03-30;3,230763257
ZWL;2020-04-28;6,95446831
FJD;2020-04-03;1,136437535
AFN;2020-09-22;6,583132207
PGK;2020-06-18;3,140209615
MUR;2020-08-07;7,70732224
AWG;2020-06-18;1,89053148
MGA;2020-03-03;6,596151948
LSL;2020-04-30;1,609005511
ZWL;2020-05-28;6,237104595
SLL;2020-02-27;1,286369622
XPF;2020-08-31;3,529243469
CRC;2020-09-23;7,827771008
PGK;2020-09-07;5,619755268
CVE;2020-07-01;7,949446857
MUR;2020-07-21;7,950076878
MRO;2020-07-10;1,097891092
ALL;2020-07-08;2,686542273
SZL;2020-08-20;1,930489004
KES;2020-05-13;6,601986945
XPF;2020-10-19;3,748309314
DZD;2020-04-13;2,334321678
SSP;2020-09-23;5,001224756
MXN;2020-10-06;2,182041824
CZK;2020-05-19;3,850185812
SOS;2020-07-21;1,618787944
RON;2020-05-27;7,483175337
USD;2020-05-28;6,646231532
TRY;2020-08-14;7,948110878
VUV;2020-08-31;5,939708352
SBD;2020-01-21;1,88306427
AWG;2020-07-10;4,079293191
BOB;2020-03-17;2,140961111
SZL;2020-03-24;7,421089888
CAD;2020-03-30;7,803903222
WST;2020-10-23;7,392189026
ANG;2020-10-07;4,3586483
TTD;2020-10-01;7,305180192
WST;2020-05-04;7,314885855
CAD;2020-05-01;5,98026669
SAR;2020-10-02;7,36719346
LSL;2020-10-15;5,111605704
BOB;2020-04-01;1,364682078
SAR;2020-01-22;1,997151494
BOB;2020-09-22;5,09094727
XDR;2020-01-10;7,962630987
ZAR;2020-09-28;5,194468915
ANG;2020-02-24;2,310132623
SLL;2020-07-30;7,95970577
DZD;2020-10-13;2,723907113
BOB;2020-03-10;5,437505603
FJD;2020-07-15;4,683642805
COP;2020-06-01;7,007999659
EGP;2020-01-08;7,811027884
PHP;2020-07-14;6,705903292
JPY;2020-03-24;3,515110135
ILS;2020-08-07;4,047029436
LSL;2020-05-21;4,943259478
HTG;2020-03-11;2,771697342
ALL;2020-10-13;7,362366498
MMK;2020-01-09;6,4569031
GBP;2020-02-27;4,496078432
ZAR;2020-02-26;2,136213422
SSP;2020-05-14;3,37373507
CLP;2020-07-23;6,840738237
SLL;2020-02-10;6,20329833
UGX;2020-01-09;2,316851318
MGA;2020-05-13;5,074153244
MGB;2020-04-08;2,523942173
CDF;2020-08-18;1,338561654
TTD;2020-04-30;5,679052353
CUP;2020-09-02;4,290278494
NIO;2020-07-10;3,061351001
SBD;2020-01-31;4,410521984
NIO;2020-02-05;1,827070415
AFN;2020-04-07;3,892112672
COP;2020-07-06;6,052762091
CUP;2020-06-04;4,21024996
VUV;2020-07-06;7,572893262
KES;2020-01-28;3,785301983
IRR;2020-10-15;5,75914973
CLP;2020-01-03;3,82883352
SOS;2020-05-26;5,028689086
UYU;2020-03-02;2,544333577
ANG;2020-05-12;2,154050946
UYU;2020-07-08;3,495114684
VUV;2020-09-01;1,793169439
GIP;2020-04-29;1,048830807
UGX;2020-07-22;6,381637692
SSP;2020-03-09;2,466457963
XDR;2020-07-22;6,377081513
SSP;2020-08-10;5,141454935
SSP;2020-04-29;7,889158428
WST;2020-04-17;5,352046788
MMK;2020-04-01;2,228397191
CRC;2020-06-11;6,142668188
GEL;2020-10-01;5,558321536
AFN;2020-09-09;2,376419187
LSL;2020-05-12;3,489225447
MMK;2020-04-27;1,393145263
NOK;2020-08-25;7,217961907
TRY;2020-07-31;5,322532594
LSL;2020-01-31;7,80351311
LSL;2020-01-10;1,584835649
MGB;2020-08-31;4,201262355
ALL;2020-05-22;4,157918155
TTD;2020-05-19;3,521472514
JPY;2020-09-04;3,710267305
CDF;2020-03-13;3,291243196
MRU;2020-02-11;2,854033172
JPY;2020-09-09;1,990497053
ZAR;2020-02-03;5,567590773
LSL;2020-10-20;4,134768009
CDF;2020-10-19;3,97560966
GIP;2020-02-20;7,962278843
VES;2020-04-10;5,032491326
DJF;2020-01-02;2,681223392
MGB;2020-01-27;3,869071424
USD;2020-03-19;7,026970387
SOS;2020-06-25;6,248385727
JPY;2020-04-24;4,396178782
ZWL;2020-03-23;4,911313236
MGA;2020-02-18;5,015434027
TRY;2020-01-30;4,311145544
UGX;2020-02-18;6,49169153
OMR;2020-07-24;6,975833118
DJF;2020-08-27;5,01205194
LSL;2020-03-03;7,77572459
JPY;2020-03-10;1,044625521
MRU;2020-01-08;5,858457744
IRR;2020-03-16;3,859966159
MGA;2020-10-16;4,8167575
PEN;2020-03-02;6,419489026
ISK;2020-10-22;1,247884929
PEN;2020-02-12;6,388993084
COP;2020-07-02;6,873434246
NIO;2020-05-13;4,726665318
NIO;2020-01-27;5,402201891
RON;2020-09-28;6,466833651
ZAR;2020-07-06;5,684822261
ALL;2020-06-16;2,8673141
ISK;2020-01-14;3,653229535
SGD;2020-04-06;6,544313729
USD;2020-09-08;7,077043712
ZWL;2020-06-15;5,574631155
COP;2020-01-30;5,434410155
COP;2020-05-26;6,693945408
SAR;2020-04-02;4,590640843
BYN;2020-07-21;7,949860334
XOF;2020-08-27;2,007081211
PEN;2020-07-06;7,235049248
USD;2020-04-13;4,471632779
MRO;2020-09-21;4,949002683
VES;2020-02-19;7,051938832
XOF;2020-06-26;2,894459665
MUR;2020-06-19;7,248709857
XDR;2020-01-24;6,988844514
MUR;2020-02-03;3,798248291
ARS;2020-07-13;4,543411791
SOS;2020-04-30;2,072559178
SLL;2020-04-16;2,078951597
SOS;2020-07-14;1,97887671
CAD;2020-10-09;6,812594235
ZAR;2020-07-21;6,160647988
SBD;2020-09-10;6,366455019
HTG;2020-01-08;2,721369505
ALL;2020-09-23;5,659364402
COP;2020-06-12;4,594003737
SGD;2020-07-22;4,781991601
MZN;2020-07-27;7,43619746
COP;2020-01-13;2,349773884
JPY;2020-10-13;4,695201814
MRU;2020-01-28;6,225488007
BOB;2020-02-18;3,538521469
NIO;2020-02-10;1,233602643
CRC;2020-03-09;5,718404472
FJD;2020-06-26;6,668137908
KMF;2020-10-26;2,318293691
UGX;2020-02-12;4,190829456
PHP;2020-10-06;6,704940319
UGX;2020-08-12;6,073770583
MRU;2020-03-03;4,309589267
CLP;2020-10-06;1,184007883
MMK;2020-10-19;2,469489574
DJF;2020-07-22;5,874146938
CAD;2020-10-08;1,466395855
VES;2020-06-04;1,289201796
USD;2020-08-17;2,94612807
MRU;2020-05-25;5,590628684
BYN;2020-04-16;7,411101341
LBP;2020-02-04;6,573333502
USD;2020-02-18;5,856971145
ILS;2020-01-03;6,900367022
MZN;2020-06-15;2,22935015
LBP;2020-08-31;3,929851353
BYN;2020-09-01;2,873892188
BOB;2020-06-30;4,953148723
GBP;2020-10-08;7,482755601
ZWL;2020-04-13;1,493366599
AFN;2020-02-26;4,624756694
XPF;2020-10-06;1,324714541
KMF;2020-05-26;6,314365208
BYN;2020-10-28;6,766492546
ANG;2020-05-20;5,23974824
AWG;2020-08-03;7,652759492
NIO;2020-06-24;4,301808298
ANG;2020-06-10;6,707419097
VUV;2020-08-27;3,046894312
SOS;2020-06-08;5,585613966
NIO;2020-05-22;2,984771729
ISK;2020-05-26;7,086711407
TRY;2020-04-24;7,046454728
EGP;2020-09-10;1,503774047
MGA;2020-01-16;3,887689173
IRR;2020-04-23;1,559351087
BOB;2020-06-03;4,971877038
MRU;2020-08-17;4,215168297
TTD;2020-05-20;7,910120606
AWG;2020-05-13;1,263904154
XDR;2020-07-07;5,982405841
CAD;2020-07-17;4,164624751
XPF;2020-08-14;3,648140967
CUP;2020-03-26;4,105139911
GIP;2020-10-19;1,628801107
COP;2020-07-28;3,916244566
ZAR;2020-04-01;2,928515851
GIP;2020-05-06;7,43140471
XOF;2020-06-18;3,450371087
MUR;2020-04-20;4,326121271
JPY;2020-10-30;2,776030302
CLP;2020-05-06;5,16530937
DJF;2020-02-25;1,191175103
SGD;2020-02-10;5,962267697
SOS;2020-08-31;7,111361504
SAR;2020-06-16;6,611399293
THB;2020-05-20;4,00519228
TRY;2020-06-04;1,548513055
PGK;2020-10-29;7,846000314
ARS;2020-02-12;5,292082131
KMF;2020-07-06;4,993675351
ILS;2020-03-19;3,191195846
JPY;2020-08-25;3,01927352
MXN;2020-03-24;6,095777929
ANG;2020-06-22;6,451275051
NIO;2020-05-12;2,332603931
XAF;2020-10-21;6,274551213
ALL;2020-08-17;3,023036957
CRC;2020-03-02;7,688903928
CDF;2020-07-13;1,753823996
ANG;2020-01-27;4,043314815
USD;2020-08-27;4,1403777
ISK;2020-03-20;4,378152668
BOB;2020-04-23;1,221240878
SBD;2020-09-01;5,146970749
XAF;2020-07-10;4,040703773
ANG;2020-05-28;3,914002776
UYU;2020-05-06;4,864871085
ZAR;2020-06-24;2,64860791
ISK;2020-05-05;6,825485051
NIO;2020-08-11;7,937980473
GIP;2020-05-01;4,639387786
GBP;2020-05-11;2,681352317
DZD;2020-01-09;1,090933323
MGB;2020-04-16;6,129587948
AFN;2020-03-19;7,945426822
GEL;2020-09-25;2,057338536
USD;2020-03-17;4,284807324
SGD;2020-07-16;5,023771167
SGD;2020-05-26;6,824942648
RON;2020-07-07;5,536923766
AWG;2020-09-09;1,576833129
XAF;2020-04-21;5,823133588
VUV;2020-07-09;1,39649564
CDF;2020-09-22;2,107619226
CDF;2020-10-07;5,907933593
EUR;2020-06-15;7,323011041
XOF;2020-06-30;3,522752583
GBP;2020-04-17;2,500540435
UYU;2020-05-28;4,151083052
CAD;2020-06-08;4,886971474
UGX;2020-01-29;3,075265706
BOB;2020-07-16;5,443405271
NIO;2020-10-02;6,601530492
BOB;2020-01-07;6,665830195
IRR;2020-01-15;7,772138059
MUR;2020-09-03;3,997262776
RON;2020-03-17;4,811533332
WST;2020-09-03;1,416015863
SAR;2020-05-15;1,257399082
XPF;2020-01-10;6,085437655
MGB;2020-10-28;3,554512739
SSP;2020-01-30;6,024309337
UGX;2020-05-20;2,583031476
SSP;2020-10-02;2,020899951
JPY;2020-05-28;5,532917082
MRU;2020-07-03;1,856272101
MRU;2020-01-31;7,673959494
PGK;2020-09-02;4,972043097
CVE;2020-09-09;3,484305441
MRU;2020-03-25;1,628733516
AFN;2020-05-08;1,287065148
SSP;2020-04-13;6,874290407
CUP;2020-07-28;6,126544654
HTG;2020-10-13;2,439277351
RON;2020-05-12;5,346568942
XPF;2020-04-14;2,904549181
SAR;2020-05-06;3,038345635
BOB;2020-05-27;2,417860389
MUR;2020-09-11;5,552133977
CZK;2020-06-03;7,887368083
SZL;2020-07-17;5,436981142
WST;2020-04-10;7,602469206
CAD;2020-01-28;4,134121299
CRC;2020-03-12;3,966899514
VES;2020-06-22;5,304525673
USD;2020-09-18;1,38259095
PHP;2020-09-30;6,280469656
ZWL;2020-05-07;5,314052343
NOK;2020-07-13;4,325270116
IRR;2020-08-13;3,346982121
LBP;2020-03-03;5,917145252
CRC;2020-07-14;7,519327283
XAF;2020-09-09;4,420270622
COP;2020-01-22;5,306213796
RON;2020-04-27;6,133822858
EUR;2020-03-18;2,763458669
CUP;2020-05-18;7,627257824
CVE;2020-04-07;6,943205953
NIO;2020-03-26;5,816903055
ILS;2020-06-04;6,507200062
XOF;2020-10-06;1,830900609
GIP;2020-07-20;1,906117618
UGX;2020-08-14;4,360427797
COP;2020-10-16;7,534489095
IRR;2020-08-24;3,336968958
ZWL;2020-09-30;5,466862917
KMF;2020-07-27;1,214647353
EUR;2020-02-04;4,957967758
ANG;2020-02-20;6,085882425
XPF;2020-07-16;2,530221939
CDF;2020-06-04;7,793591321
UGX;2020-04-27;1,528940678
ANG;2020-03-30;7,783543527
KMF;2020-02-17;7,122827888
SZL;2020-05-29;3,311696768
SBD;2020-09-29;7,326174498
MXN;2020-05-22;5,642350078
CLP;2020-01-09;6,133887947
WST;2020-04-16;4,275185108
XOF;2020-01-15;5,913981795
WST;2020-07-20;7,260402381
MGB;2020-05-15;4,156943917
MZN;2020-05-21;3,032357931
ILS;2020-09-02;7,486581624
BYN;2020-03-23;7,118039727
OMR;2020-07-07;6,759483457
CUP;2020-09-07;7,880915165
TRY;2020-04-22;3,273069799
SGD;2020-02-03;6,469552755
ZWL;2020-01-30;6,535422921
XDR;2020-09-17;5,570622385
COP;2020-10-28;1,144639909
XAU;2020-05-11;4,843052328
SAR;2020-03-26;2,81448245
GBP;2020-07-15;1,086411357
SOS;2020-06-03;5,876221001
HTG;2020-07-08;4,888212323
ANG;2020-02-03;5,578736722
ANG;2020-03-26;7,354941428
XDR;2020-06-17;5,354228079
UYU;2020-06-09;6,556068003
FJD;2020-04-08;1,568495572
SBD;2020-03-16;6,255531251
CAD;2020-04-28;5,436351955
DZD;2020-07-08;1,339151204
CAD;2020-04-30;1,240115225
PGK;2020-05-28;7,85350132
MRO;2020-09-11;2,808857739
XDR;2020-08-21;4,423284292
AWG;2020-09-01;1,166036844
SGD;2020-06-05;7,037941515
BYN;2020-03-25;4,505554199
MGA;2020-01-21;6,422213554
AWG;2020-04-14;7,232756138
UYU;2020-01-10;1,13239038
GEL;2020-02-20;2,455112994
WST;2020-01-08;6,345510781
CVE;2020-08-12;5,3967641
CRC;2020-10-07;5,819791973
CAD;2020-05-19;7,155532241
ARS;2020-02-05;7,55493474
CZK;2020-10-22;5,028603971
MZN;2020-10-08;1,960973263
SGD;2020-09-02;3,563781977
MGB;2020-09-25;5,765722811
SZL;2020-08-07;5,75947392
PEN;2020-04-29;3,663732529
MGA;2020-03-02;1,161284983
OMR;2020-05-07;6,990536392
MXN;2020-04-23;1,80158335
ZWL;2020-08-07;1,058879018
MXN;2020-01-16;7,382916868
CUP;2020-02-14;4,518864751
VUV;2020-05-25;6,419733524
CDF;2020-10-09;7,248876333
ILS;2020-07-31;6,459454894
BYN;2020-07-29;1,518337131
SSP;2020-04-06;4,492854476
OMR;2020-04-07;5,446246207
MMK;2020-05-22;7,396030068
HTG;2020-08-05;4,491108775
EGP;2020-02-07;5,374482632
HTG;2020-07-23;3,704575837
ZWL;2020-03-13;2,357019961
UGX;2020-04-28;5,592733204
BOB;2020-02-27;1,282640815
AWG;2020-08-06;1,158015132
XAU;2020-04-23;6,7543661
THB;2020-03-24;1,333579481
SBD;2020-09-14;3,175007641
SLL;2020-03-30;3,488738954
AFN;2020-07-20;7,246706307
UYU;2020-07-13;5,11736685
MXN;2020-04-10;7,313674212
SZL;2020-04-09;2,408296585
LSL;2020-03-05;5,751500189
TTD;2020-09-01;4,231712818
XDR;2020-01-31;7,856767833
CVE;2020-03-17;4,094220102
THB;2020-10-23;2,692685604
BYN;2020-08-28;4,012291908
UYU;2020-01-16;7,382882237
ALL;2020-04-28;1,067980111
XAU;2020-07-23;1,930002928
WST;2020-08-26;6,26908505
UGX;2020-04-30;6,391931236
XDR;2020-01-27;6,445565641
USD;2020-10-23;7,008877516
ARS;2020-08-24;3,902835548
TTD;2020-06-22;5,653694212
SGD;2020-05-25;6,805134535
CLP;2020-08-27;1,069761276
FJD;2020-10-30;6,984447718
NIO;2020-10-13;1,671603322
CAD;2020-06-11;4,021486461
MGA;2020-02-12;1,15924263
BYN;2020-07-20;4,839809597
ALL;2020-06-01;5,602766812
MRO;2020-05-15;1,944008589
TRY;2020-05-18;5,024759591
XOF;2020-03-19;6,993227959
ISK;2020-05-18;5,02030313
WST;2020-05-07;3,776636064
MRU;2020-04-21;2,183718264
MRO;2020-03-12;7,782637715
CRC;2020-08-11;2,691254497
SBD;2020-05-13;1,90552932
ARS;2020-01-31;7,258198559
COP;2020-01-03;6,36964643
AFN;2020-08-26;6,09737134
DZD;2020-09-30;6,466776907
EGP;2020-10-02;1,048229575
HTG;2020-08-25;1,134432316
VUV;2020-02-20;7,910201132
ILS;2020-08-04;2,915693045
XDR;2020-09-28;7,808162332
SGD;2020-02-19;3,809283257
GEL;2020-02-18;6,767640769
SGD;2020-09-21;2,957352459
XOF;2020-02-03;1,918492734
BYN;2020-04-27;1,149372995
SAR;2020-01-17;1,50079459
UYU;2020-09-28;4,044153452
AWG;2020-07-09;3,052829862
ILS;2020-02-21;2,884375989
GBP;2020-05-29;7,222122967
LSL;2020-02-04;5,593149602
IRR;2020-04-27;2,950989246
SZL;2020-10-16;7,781266689
SAR;2020-04-07;1,833875895
BOB;2020-04-20;7,282036722
SAR;2020-05-29;5,763270736
ISK;2020-10-20;2,083998024
PHP;2020-10-26;3,922569394
LSL;2020-01-03;4,281561673
XAF;2020-05-22;5,84324795
AFN;2020-04-14;5,12096715
ANG;2020-09-22;4,869490683
THB;2020-10-16;1,724444568
VUV;2020-06-11;3,848218977
XDR;2020-02-14;2,227884829
TTD;2020-10-09;4,017460585
ALL;2020-01-07;6,24859935
DZD;2020-02-24;3,362720966
GBP;2020-08-28;7,705962062
CLP;2020-03-26;1,423311591
UYU;2020-05-13;3,455150485
MZN;2020-04-07;2,14335227
SLL;2020-06-26;1,394298494
DJF;2020-09-23;2,822554648
XAF;2020-05-07;6,299638152
OMR;2020-05-20;1,273619413
AFN;2020-09-30;7,52277571
VES;2020-06-24;2,56075877
CVE;2020-10-09;5,301392257
LSL;2020-10-21;3,51743871
ZAR;2020-06-18;2,537782609
SAR;2020-06-30;1,731335163
PGK;2020-03-26;5,712426364
KES;2020-03-12;4,090422451
IRR;2020-03-05;4,667949855
DZD;2020-01-24;6,345378101
SSP;2020-04-10;7,510161519
KMF;2020-01-06;3,551121473
AWG;2020-01-06;1,418415368
MRU;2020-09-01;7,46154809
BYN;2020-07-13;7,897583604
CUP;2020-03-24;2,542746842
TRY;2020-01-29;5,198222339
PGK;2020-09-04;6,052302301
ILS;2020-04-06;4,778460145
SLL;2020-08-26;4,562382102
XPF;2020-04-10;2,375737846
CVE;2020-05-28;2,586577117
LSL;2020-08-05;3,058429122
AFN;2020-06-25;2,44792366
DZD;2020-03-02;1,342070162
XPF;2020-06-01;7,973991811
CZK;2020-08-06;7,950275898
MZN;2020-09-15;7,852971017
BOB;2020-08-10;7,503250062
EUR;2020-10-07;4,240214348
TRY;2020-04-13;7,272997379
SGD;2020-05-22;1,347686946
USD;2020-03-24;4,001769722
OMR;2020-10-05;6,027210355
EGP;2020-10-27;2,164988697
EUR;2020-05-22;1,416967988
XAF;2020-06-16;2,939826608
SZL;2020-05-20;5,584276736
XAF;2020-02-05;7,282012939
PHP;2020-04-10;1,753920376
XPF;2020-09-01;1,331570923
MMK;2020-05-26;2,22231102
MZN;2020-09-23;3,035072863
SGD;2020-06-26;7,467028856
CUP;2020-03-20;2,991407812
BYN;2020-08-05;7,543821752
XAU;2020-08-05;3,946722567
MXN;2020-07-30;3,365680397
SGD;2020-07-06;7,552744269
EGP;2020-07-22;5,105056405
MXN;2020-04-17;2,039484322
ZAR;2020-08-04;7,6163764
BOB;2020-02-17;7,506117702
JPY;2020-04-02;1,821667254
IRR;2020-04-21;7,172926664
LSL;2020-08-11;1,790457845
JPY;2020-03-26;3,681726933
SAR;2020-10-27;1,093526423
GIP;2020-06-18;4,568572581
PEN;2020-09-07;7,542345583
SOS;2020-03-12;6,633739591
CAD;2020-06-22;4,591424823
CDF;2020-10-21;7,665578127
SOS;2020-06-26;6,881480575
XAF;2020-06-25;4,228948653
ARS;2020-08-11;4,624346137
XDR;2020-07-01;4,626852453
VUV;2020-03-02;7,596584558
XAF;2020-07-06;7,942046404
MRO;2020-05-28;7,630718768
SOS;2020-09-04;5,969094038
EGP;2020-08-26;7,833037317
RON;2020-04-13;5,424850523
KMF;2020-07-07;7,745037973
EGP;2020-08-31;3,064927936
WST;2020-05-12;4,409050822
BYN;2020-01-24;3,565669119
MXN;2020-08-13;5,665016234
CUP;2020-04-27;2,423328221
XAU;2020-01-10;7,512303174
ARS;2020-09-18;7,955742478
MXN;2020-05-08;3,046455383
ANG;2020-06-16;7,622561872
ZWL;2020-01-20;7,03684628
PHP;2020-01-28;3,877297163
GEL;2020-04-14;6,18974036
RON;2020-03-09;4,889880419
XDR;2020-02-10;3,304416478
XPF;2020-04-28;4,251480043
ARS;2020-02-28;2,172209322
NIO;2020-09-25;4,832271457
XAF;2020-04-15;5,672113776
XAU;2020-04-06;5,010638356
XPF;2020-06-02;5,094432831
JPY;2020-05-21;7,367889404
EUR;2020-06-30;4,469389737
LSL;2020-01-21;6,13616854
MGA;2020-03-17;6,414299488
ZWL;2020-06-09;7,635791481
SBD;2020-05-28;1,491478205
CZK;2020-04-20;4,865229487
XDR;2020-03-10;4,218594193
NIO;2020-10-05;2,280176163
COP;2020-08-11;3,83566612
SSP;2020-08-24;3,689339757
MRO;2020-07-28;3,764579296
DJF;2020-07-03;1,966783226
TRY;2020-08-18;3,165525615
SOS;2020-03-19;2,056932151
XAU;2020-01-22;5,597456276
DJF;2020-07-07;3,216145098
EUR;2020-05-14;6,637582302
MRU;2020-06-18;3,908615053
KES;2020-10-12;3,28073436
VES;2020-09-29;2,13617754
VUV;2020-09-08;7,277942419
MZN;2020-07-30;6,494203687
CRC;2020-10-27;5,976617157
MZN;2020-05-07;3,036596179
GEL;2020-07-29;7,469340742
ZWL;2020-08-10;4,05235666
XDR;2020-01-13;3,988195479
DZD;2020-10-08;1,977838218
NIO;2020-02-13;2,2878111
DZD;2020-09-25;6,529663444
ZWL;2020-06-26;2,088893414
ZWL;2020-07-30;7,219514847
CAD;2020-06-18;2,084747791
THB;2020-04-10;5,256931543
SGD;2020-05-28;4,326054513
LSL;2020-06-11;1,459548652
CZK;2020-02-03;6,693403423
SOS;2020-04-02;5,198476851
BOB;2020-08-18;2,20763737
XAU;2020-10-08;5,928990066
CAD;2020-06-29;1,429996908
SOS;2020-10-28;2,468706012
SOS;2020-04-17;1,669594765
PEN;2020-10-16;1,604400516
OMR;2020-05-21;7,929253638
SLL;2020-03-25;7,541766882
XDR;2020-06-24;1,29921329
RON;2020-03-05;3,336035609
ILS;2020-10-29;4,629586577
GIP;2020-08-13;2,405402243
HTG;2020-03-31;2,851838529
XAU;2020-05-04;7,314905047
CDF;2020-03-02;1,007513106
EGP;2020-06-29;7,00252682
AFN;2020-02-11;2,257038534
CVE;2020-04-10;3,475201428
ZWL;2020-04-29;6,76445353
KMF;2020-09-15;4,313952267
ZAR;2020-09-23;2,471520662
BYN;2020-04-24;4,840667844
MGA;2020-10-02;6,132203996
CRC;2020-02-26;5,661697567
MUR;2020-01-17;5,911316931
HTG;2020-08-28;4,301469505
SLL;2020-06-24;3,623540938
ALL;2020-09-16;7,918361783
NOK;2020-02-25;1,337896585
XOF;2020-08-24;5,279323578
CUP;2020-07-20;6,628315985
BOB;2020-09-08;3,004396677
UGX;2020-03-27;7,134728611
XPF;2020-10-15;6,580355942
NIO;2020-09-16;7,688045681
DJF;2020-06-23;4,510296047
XPF;2020-05-12;2,350385964
SSP;2020-03-30;5,673050463
ILS;2020-06-30;1,162258804
MUR;2020-04-22;3,966300786
IRR;2020-08-17;5,928340435
ZAR;2020-10-21;1,320421219
VUV;2020-04-24;1,442208469
RON;2020-10-02;2,890511811
ZAR;2020-03-25;2,947361827
MGA;2020-02-24;5,682366848
XOF;2020-04-02;6,918887973
CLP;2020-03-19;7,380572855
ISK;2020-08-24;1,834388256
UYU;2020-06-29;5,537238777
AWG;2020-01-29;1,351821303
HTG;2020-02-25;4,575855374
MZN;2020-05-08;1,203921974
SGD;2020-10-27;2,463193119
UYU;2020-09-01;3,28603822
DZD;2020-06-01;4,686635613
GEL;2020-04-08;5,203968465
TRY;2020-10-09;6,240224659
TTD;2020-04-27;6,52679497
MGA;2020-01-24;2,286747158
THB;2020-06-22;5,409427106
SOS;2020-08-13;1,765039206
XPF;2020-05-15;4,027300596
XAU;2020-04-09;4,713120282
DZD;2020-04-15;5,867741168
EUR;2020-05-13;6,002414644
MRU;2020-02-12;6,042443514
PGK;2020-06-30;4,589471757
SSP;2020-01-21;4,589659929
GEL;2020-10-14;6,346596837
KMF;2020-04-02;3,931484401
ILS;2020-04-14;7,167452574
ALL;2020-08-18;2,057221711
ALL;2020-02-19;2,373142242
RON;2020-05-28;5,879016042
UYU;2020-05-01;7,680717826
ZWL;2020-04-10;2,819488823
XAF;2020-09-17;6,770800889
ALL;2020-06-17;6,060278952
XDR;2020-06-10;5,311907768
NOK;2020-01-10;3,947609186
ZAR;2020-08-13;5,15178436
USD;2020-03-30;2,703243673
CDF;2020-03-20;6,655138195
TTD;2020-04-21;6,543542683
PEN;2020-02-24;6,778711617
UGX;2020-02-06;3,66626972
MXN;2020-01-06;7,374648988
ZAR;2020-09-18;1,638964474
PHP;2020-04-17;6,528233171
SSP;2020-03-12;3,32054168
TRY;2020-08-06;2,518044174
ILS;2020-06-05;1,576228976
IRR;2020-01-10;2,461627245
GEL;2020-04-09;3,588096619
MZN;2020-05-22;4,710655272
MRU;2020-05-20;1,533901572
BYN;2020-06-01;4,136807442
XDR;2020-05-15;6,520402551
SZL;2020-02-03;6,7465868
AWG;2020-04-13;2,265286386
BOB;2020-07-17;5,794285715
MGB;2020-05-05;4,918132901
NOK;2020-10-06;3,70266366
RON;2020-10-28;4,272800624
LBP;2020-04-20;4,183631778
ZWL;2020-05-12;2,660468996
OMR;2020-04-23;6,6392892
THB;2020-10-06;2,62038964
XAU;2020-03-31;5,100692153
